4270261,precision,0.0,recall,0.0,['query response', 'response time', 'evaluation purpose', 'empirical evaluations', 'complexity analysis', 'state-of-the-art multimodal', 'performance comparison', 'multimedia database', 'database scale', 'mining method']
58630,precision,0.2,recall,0.5,['large numbers', 'large datasets', 'large problems', 'non-parametric clustering', 'model-based clustering', 'hierarchical clustering', 'clustering methods', 'difficult situation', 'groups present', 'distinct groups']
4794787,precision,0.0,recall,0.0,['mining algorithms', 'discovery process', 'user-centered process', 'knowledge discovery', 'kdd process', 'entire process', 'discovery system', 'medical datasets', 'visualization tools', 'system d2ms']
902409,precision,0.0,recall,0.0,['quality assurance', 'reliable extraction', 'patient records', 'extract key', 'clinical information', 'structured clinical', 'key clinical', 'clinical data', 'bayesian framework', 'unstructured clinical']
11980488,precision,0.1,recall,0.2,['basis functions', 'functional space', 'loss function', 'structure relationships', 'classification algorithm', 'classification models', 'norm penalty', 'algorithms based', 'graph classification', 'grouping effect']
434661,precision,0.0,recall,0.0,['periodic patterns', 'asynchronous periodic', 'time series', 'mining asynchronous', 'series data']
980627,precision,0.0,recall,0.0,['learning algorithm', 'workflow models', 'workflow representation', 'world workflow', 'polynomial time', 'probabilistic workflow', 'mine workflow', 'normative workflow', 'learning tools', 'example data']
27107,precision,0.1,recall,0.16666666666666666,['association rules', 'modeling techniques', 'customer ranking', 'techniques such', 'transaction data', 'basis transactions', 'profiling techniques', 'transaction-data modeling', 'probabilistic modeling', 'mixture model']
9479071,precision,0.3,recall,0.3,['possible instances', 'next instance', 'compute erm', 'semi-supervised learning', 'comparable performance', 'learning problem', 'candidate set', 'active learning', 'within-network learning', 'data active']
1225233,precision,0.1,recall,0.25,['visualization technique', 'easy-to-interpret visualization', 'model visualization', 'case studies', 'data sets', 'ratio scale', 'predictive feature', 'odds ratio', 'internal structure', 'predictive factors']
303639,precision,0.0,recall,0.0,['synthetic data', 'eachmovie datasets', 'clustering algorithms', 'clustering model', 'present results', 'overlapping clusters', 'biological datasets', 'world datasets', 'algorithm modifications', 'necessary algorithm']
4738342,precision,0.3,recall,0.6,['individual classifications', 'classification threshold', 'individual cases', 'cost quantification', 'class priors', 'class distribution', 'empirical tests', 'test set', 'sweep methods', 'learning research']
9662316,precision,0.1,recall,0.2,['network connectivity', 'relational learning', 'learning methods', 'network information', 'discriminative learning', 'same network', 'diverse relations', 'network format', 'latent social', 'representative relational']
9389455,precision,0.2,recall,0.4,['experimental results', 'training pages', 'page level', 'web pages', 'traditional learning', 'traditional methods', 'learning methods', 'opinion mining', 'contextual advertisement', 'sub-document classification']
552094,precision,0.1,recall,0.25,['monitoring rating', 'experimental results', 'rating distributions', 'window size', 'attack event', 'item ratings', 'shilling attacks', 'consecutive ratings', 'attack profiles', 'attack detection']
9965882,precision,0.1,recall,0.5,['assessing performance', 'page-hinkley test', 'streaming applications', 'error estimated', 'hypothesis testing', 'predictive stream', 'stream learning', 'data streams', 'mcnemar test', 'holdout estimates']
4740231,precision,0.2,recall,0.6666666666666666,['job scheduling', 'opportunistic job', 'enterprise systems', 'new systems', 'various systems', 'several approaches', 'performance targets', 'prediction methods', 'performance forecasting', 'real data']
3744882,precision,0.0,recall,0.0,['data mining', 'mining process', 'quality levels', 'recall quality', 'mining mass', 'web data', 'mining dynamic', 'user profiles', 'usage mining', 'correct profiles']
10005232,precision,0.1,recall,0.16666666666666666,['feature groups', 'feature selection', 'dense feature', 'stable feature', 'dense group', 'selection algorithms', 'attribute group', 'redundant features', 'many feature', 'general framework']
4306370,precision,0.0,recall,0.0,['significant levels', 'close-knit individuals', 'national association', 'other sets', 'risk scores', 'employment records', 'securities dealers', 'large-scale trends', 'community structure', 'employment patterns']
11669627,precision,0.0,recall,0.0,['classification algorithm', 'binary classification', 'binary classifier', 'test time', 'alternative approaches', 'offset tree', 'information setting', 'partial information', 'several alternative', 'optimal reduction']
