10001128,precision,0.1,recall,0.5,['problem entity', 'product names', 'sentence talks', 'problem concrete', 'opinion mined', 'multiple products', 'comparative sentences', 'applications opinion', 'entity discovery', 'effective methods']
10005232,precision,0.1,recall,0.16666666666666666,['feature groups', 'dense feature', 'feature selection', 'dense group', 'stable feature', 'selection algorithms', 'group selector', 'redundant features', 'many feature', 'attribute group']
10010518,precision,0.0,recall,0.0,['rank patents', 'patent rating', 'patent evaluation', 'patent cluster', 'patent data', 'valuable patents', 'patent status', 'indirect patent', 'novel patents', 'ranking techniques']
10011554,precision,0.1,recall,0.2,['sequences event', 'summarization problem', 'large datasets', 'large event', 'short summaries', 'local patterns', 'optimization problem', 'local associations', 'entire sequence', 'local structures']
10017791,precision,0.2,recall,0.6666666666666666,['method rtf', 'tf methods', 'recommendation methods', 'prediction method', 'tag recommendation', 'optimization problem', 'optimal ranking', 'state-of-the-art tag', 'optimization criterion', 'prediction runtime']
10038011,precision,0.1,recall,0.3333333333333333,['petroglyphs rock', 'rock art', 'distance measure', 'data mining', 'north america', 'novel distance', 'image processing', 'large impacts', 'information retrieval', 'generalized hough']
10061437,precision,0.2,recall,0.4,['relevance approach', 'greedy approach', 'new approach', 'query abandonment', 'reciprocal rank', 'theoretical guarantees', 'click-through rate', 'rate analysis', 'search results', 'natural objective']
10078748,precision,0.1,recall,0.16666666666666666,['social influence', 'influence propagation', 'topic-level influence', 'social networks', 'strong influence', 'learning algorithms', 'influence analysis', 'map-reduce framework', 'common characteristics', 'topic modeling']
10095848,precision,0.1,recall,0.3333333333333333,['node labels', 'label information', 'label acquisition', 'network clustering', 'collective labeling', 'network structural', 'large networks', 'labeled data', 'effective label', 'neighboring label']
1009607,precision,0.0,recall,0.0,['handwriting data', 'motion-capture data', 'such transformations', 'applications such', 'areas such', 'distance measure', 'handwriting recognition', 'real world', 'new space', 'rotation invariant']
10105197,precision,0.3,recall,0.6,['network evolution', 'network generation', 'network properties', 'affiliation networks', 'social network', 'real-world networks', 'complex networks', 'group formation', 'generative models', 'modeling social']
10151654,precision,0.3,recall,0.5,['data centers', 'data mining', 'data streams', 'series data', 'center chillers', 'temporal data', 'chiller operating', 'continuous-valued time', 'frequent motifs', 'frequent episode']
10164574,precision,0.2,recall,0.6666666666666666,['entity attributes', 'person entities', 'entity identification', 'joint entity', 'discriminative entity', 'structured entity', 'such attributes', 'em algorithm', 'unsupervised fashion', 'document categorization']
10181044,precision,0.0,recall,0.0,['bgp update', 'mining bgp', 'automated bgp', 'updates analysis', 'gateway protocol', 'analysis tool', 'site datapository.net', 'communication protocols', 'useful leads', 'surprising phenomena']
10186200,precision,0.2,recall,0.3333333333333333,['dissimilarity measures', 'shortest-path distance', 'destination node', 'rsp dissimilarity', 'particular node', 'shortest-path policy', 'link-based dissimilarity', 'standard shortest-path', 'commute-time distances', 'graph mining']
10193735,precision,0.1,recall,0.25,['source domain', 'domain distribution', 'target domains', 'cross domain', 'kernel approach', 'source code', 'categorization problem', 'kernel space', 'text categorization', 'other approaches']
10201372,precision,0.1,recall,0.25,['supervised models', 'base model', 'other models', 'unsupervised clustering', 'model due', 'accurate model', 'newsgroups data', 'clustering quality', 'consensus learning', 'source consensus']
10201458,precision,0.0,recall,0.0,['analysis framework', 'algorithm isa', 'mining algorithms', 'rap framework', 'real-valued patterns', 'several algorithms', 'pattern mining', 'coherent biclusters', 'enriched patterns', 'such data']
10224533,precision,0.1,recall,0.5,['discriminatory rules', 'discriminatory classification', 'discriminatory attributes', 'classification rules', 'credit approval', 'background knowledge', 'credit dataset', 'association rules', 'german credit', 'other background']
10236111,precision,0.1,recall,0.5,['snp-pair anova', 'effective snp-pair', 'snp-pair pruning', 'candidate snp-pairs', 'anova tests', 'permutation test', 'phenotype permutation', 'snp pairs', 'single-snp anova', 'efficient upper']
10257235,precision,0.1,recall,0.3333333333333333,['learning repository', 'modern portfolio', 'machine learning', 'privacy-utility tradeoff', 'portfolio theory', 'data utility', 'uci machine', 'right tradeoff', 'privacy gains', 'risk-return tradeoff']
10269043,precision,0.0,recall,0.0,['user similarity', 'participation behavior', 'different features', 'grouping behavior', 'structural relationships', 'such behavior', 'human behavior', 'feature factors', 'weak relationships', 'node-level features']
10275752,precision,0.0,recall,0.0,['advertisement clickthrough', 'keyword advertising', 'online advertising', 'advertising platforms', 'large-scale advertising', 'broad matching', 'clickthrough logs', 'learning algorithm', 'effective broad', 'amnesiac averaged']
10284571,precision,0.3,recall,0.75,['search logs', 'engines search', 'query sessions', 'dissatisfactory query', 'data-driven applications', 'query analysis', 'various data-driven', 'query suggestion', 'many data-driven', 'olap system']
10285045,precision,0.1,recall,0.3333333333333333,['coverage ratio', 'various forums', 'high coverage', 'efficient crawler', 'web forums', 'various pages', 'individual pages', 'forum sites', 'bandwidth utilization', 'state-of-the-art methods']
10346388,precision,0.2,recall,0.5,['hybrid model', 'individual models', 'discriminative model', 'generative model', 'naive bayes', 'auc score', 'false-positive rate', 'logistic regression', 'email spam', 'feature groups']
10351682,precision,0.1,recall,0.3333333333333333,['high-dimensional data', 'distance-based approaches', 'data objects', 'new approach', 'data space', 'different groups', 'world data', 'difference vectors', 'novel approach', 'data set']
10489135,precision,0.2,recall,0.5,['approximation algorithms', 'general algorithm', 'approximation guarantee', 'first algorithm', 'factor approximation', 'community structure', 'constant-factor approximation', 'provable approximation', 'dynamic communities', 'performance guarantee']
1049322,precision,0.1,recall,0.2,['trees decision', 'other classification', 'classification methods', 'knowledge discovery', 'convenient navigation', 'additional knowledge', 'intuitive layout', 'visual projection', 'actual examples', 'interactively construct']
10508839,precision,0.2,recall,0.5,['software defects', 'software products', 'defect report', 'enterprise software', 'software vendor', 'historic defect', 'software development', 'lengthy software', 'cost-sensitive learning', 'escalation risk']
10514814,precision,0.1,recall,0.25,['spatio-temporal data', 'science data', 'entire state', 'data mining', 'change detection', 'san francisco', 'detection techniques', 'mining techniques', 'well-known change', 'new change']
10561862,precision,0.3,recall,0.6,['heap profiling', 'heap dumps', 'memory leaks', 'graph mining', 'state-of-the-art tools', 'leak sources', 'tools such', 'mining work', 'graph grammar', 'profiling tools']
10597102,precision,0.2,recall,0.3333333333333333,['diffuse information', 'influence information', 'information cascades', 'diffusion network', 'media sites', 'news media', 'optimal network', 'news articles', 'core media', 'media space']
10655059,precision,0.0,recall,0.0,['aspect opinion', 'aspect rating', 'reviewers rating', 'latent aspect', 'latent opinion', 'rating analysis', 'opinionated text', 'opinion summarization', 'new opinionated', 'review text']
1071109,precision,0.2,recall,0.6666666666666666,['relational graphs', 'pattern-reduction approach', 'pattern-growth approach', 'graph theory', 'edge connectivity', 'frequent graphs', 'connectivity constraints', 'mining requests', 'mining process', 'different mining']
10757352,precision,0.0,recall,0.0,['insurance claims', 'claims data', 'health insurance', 'research problems', 'problem formulation', 'typical insurer', 'insurance companies', 'payment errors', 'insurance costs', 'typical health']
10837032,precision,0.2,recall,0.5,['dataflow implementation', 'co-clustering large', 'co-clustering framework', 'dataflow cf', 'dataflow library', 'dataflow solution', 'efficient dataflow', 'cf implementation', 'average ratings', 'netflix prize']
10837037,precision,0.1,recall,0.2,['dynamic biological', 'biological networks', 'dynamic networks', 'transformation rules', 'mining approaches', 'graph-rewriting rules', 'biological literature', 'dynamic graph-based', 'dynamic features', 'structural changes']
10843921,precision,0.1,recall,0.3333333333333333,['training data', 'data classification', 'commercial intent', 'data sources', 'data mining', 'classification accuracy', 'large accuracy', 'quality training', 'tasks such', 'kdd tasks']
10843923,precision,0.2,recall,0.5,['object classification', 'web object', 'labeled objects', 'web classification', 'classification problem', 'objects such', 'unlabeled objects', 'non-textual objects', 'social tagging', 'heterogeneous web']
10903275,precision,0.0,recall,0.0,['optimization formulation', 'gradient scheme', 'optimization problem', 'projected gradient', 'gradient algorithms', 'learning formulation', 'optimization subproblem', 'convex surrogate', 'unconstrained optimization', 'small-size problems']
1092205,precision,0.1,recall,0.5,['significant loss', 'storage space', 'base-level classifiers', 'complex ensembles', 'hea-ring aids', 'learning models', 'many classifiers', 'model compression', 'computational power', 'test sets']
10925003,precision,0.1,recall,0.3333333333333333,['communication networks', 'several months', 'person-to-person network', 'communication service', 'real networks', 'social networks', 'time-evolving networks', 'patterns such', 'weighted person-to-person', 'personal communication']
1094028,precision,0.1,recall,0.125,['feature set', 'optimal itemsets', 'quality measure', 'total set', 'binary feature', 'joint entropy', 'distinctive power', 'new approach', 'mining binary', 'informative k-itemsets']
10940984,precision,0.1,recall,0.3333333333333333,['heuristic algorithm', 'algorithm scales', 'greedy algorithm', 'scalable influence', 'networks influence', 'influence spread', 'influence maximization', 'influence cascade', 'certain influence', 'scalable heuristics']
1094423,precision,0.1,recall,0.25,['prototype system', 'system leila', 'matching approach', 'approach profits', 'text patterns', 'pattern matching', 'extensive experiments', 'linguistic structures', 'text documents', 'surface text']
10971362,precision,0.2,recall,0.3333333333333333,['approach software', 'classification technique', 'software systems', 'software behaviors', 'concurrency bug', 'software reliability', 'technique first', 'benchmark software', 'discriminative features', 'failure detection']
11080150,precision,0.1,recall,0.3333333333333333,['inference method', 'sampling methods', 'new method', 'topic inference', 'several methods', 'model inference', 'efficient methods', 'classification-based inference', 'inference techniques', 'approximate inference']
1110787,precision,0.1,recall,0.25,['web users', 'web recommendation', 'user models', 'features web', 'semantic features', 'entropy web', 'web usage', 'semantic information', 'semantic relationships', 'user interests']
11117574,precision,0.3,recall,0.75,['learning task', 'metrics learned', 'transfer learning', 'transfer metric', 'multi-task learning', 'learning applications', 'task relationships', 'multi-task metric', 'task covariances', 'source tasks']
11134936,precision,0.2,recall,0.3333333333333333,['folksonomy learning', 'accurate folksonomies', 'structured metadata', 'approach clusters', 'social metadata', 'metadata many', 'descriptive metadata', 'social content', 'site flickr', 'tag statistics']
11142969,precision,0.1,recall,0.3333333333333333,['user feedback', 'user studies', 'efficient algorithm', 'web users', 'home prices', 'good chain', 'news articles', 'health-care debate', 'coherent chain', 'news data']
11213575,precision,0.1,recall,0.3333333333333333,['topic model', 'online topic', 'inference procedures', 'online inference', 'robust model', 'document collections', 'long-timescale dependency', 'efficient online', 'predictive performance', 'stochastic em']
11270958,precision,0.2,recall,0.6666666666666666,['document clustering', 'text documents', 'document representation', 'document content', 'text clustering', 'clustering framework', 'category information', 'concept information', 'clustering method', 'clustering performance']
11279489,precision,0.0,recall,0.0,['experimental processes', 'experimental environment', 'overall experimental', 'experiment infrastructure', 'users experience', 'experiment system', 'overlapping experiment', 'other web', 'web applications', 'search engines']
11394822,precision,0.0,recall,0.0,['friend group', 'friend suggest', 'gmail labs', 'implicit groups', 'novel friend', 'interaction-based affinity', 'labs features', 'group relationships', 'suggest algorithm', 'cluster contacts']
1141080,precision,0.4,recall,0.6666666666666666,['dimensionality curse', 'high dimensional', 'similarity indexing', 'dimensional space', 'igrid index']
11470328,precision,0.2,recall,0.6666666666666666,['interest groups', 'initial information', 'bootstrap probabilistic', 'probabilistic graph', 'other information', 'social network', 'probabilistic graph-based', 'link prediction', 'data collection', 'start link']
11482753,precision,0.1,recall,0.25,['source domain', 'domain adaptation', 'distribution difference', 'target domains', 'adaptation method', 'distribution gap', 'learning methods', 'underlying distributions', 'concept space', 'labeled data']
11536257,precision,0.2,recall,0.6666666666666666,['efficient feature', 'parameter learning', 'structure learning', 'gradient descent', 'parameter estimation', 'significant features', 'fields feature', 'feature selection', 'incremental feature', 'likelihood estimation']
11539451,precision,0.1,recall,0.3333333333333333,['data sets', 'data structure', 'network compression', 'compressing social', 'compression approach', 'compression rate', 'neighbor query', 'dozen benchmark', 'friendly compression', 'real data']
11546904,precision,0.2,recall,0.5,['advisor-advisee relationship', 'relationship mining', 'mining advisor-advisee', 'bibliographic network', 'coauthor network', 'publication networks', 'likely advisor-advisee', 'research community', 'information network', 'research publication']
11626792,precision,0.2,recall,0.5,['online algorithms', 'discovery algorithm', 'offline algorithms', 'online motif', 'mining algorithms', 'motif discovery', 'online discovery', 'multidimensional motifs', 'series motifs', 'rule discovery']
11669627,precision,0.0,recall,0.0,['classification algorithm', 'binary classification', 'offset tree', 'binary classifier', 'test time', 'optimal reduction', 'information setting', 'partial information', 'partial labels', 'alternative approaches']
1167574,precision,0.1,recall,0.14285714285714285,['space systems', 'spacecraft system', 'international space', 'spacecraft anomaly', 'transfer vehicle', 'system components', 'telemetry data', 'feature space', 'space station', 'space environment']
1167595,precision,0.0,recall,0.0,['weighted graph', 'graph sequence', 'faulty services', 'web-based systems', 'computer systems', 'adjacency matrix', 'management systems', 'anomaly detection', 'anomaly measure', 'detection method']
1167659,precision,0.1,recall,0.16666666666666666,['rule weighting', 'rule validation', 'comprehensible rules', 'weighting schemes', 'host anomalies', 'associate weights', 'lerad algorithm', 'novel attacks', 'validation set', 'computational overhead']
11804378,precision,0.1,recall,0.3333333333333333,['regression problem', 'non-linear problems', 'applicable problems', 'regression methods', 'stochastic problems', 'important problems', 'regression methodology', 'data mining', 'nonparametric regression', 'straightforward approach']
11842174,precision,0.0,recall,0.0,['entity categorization', 'large document', 'related entities', 'document context', 'document collections', 'unstructured document', 'local document', 'multiple documents', 'several documents', 'prior approaches']
1186368,precision,0.0,recall,0.0,['detects plagiarism', 'plagiarism search', 'software plagiarism', 'current plagiarism', 'new plagiarism', 'program dependence', 'detection tool', 'mining program', 'large programs', 'state-of-the-art tools']
1195189,precision,0.2,recall,0.6666666666666666,['efficient closure', 'closure checking', 'performance study', 'quasi-clique mining', 'quasi-clique discovery', 'thorough performance', 'mining algorithm', 'checking scheme', 'graph mining', 'closed quasi-cliques']
11980488,precision,0.1,recall,0.2,['functional space', 'loss function', 'basis functions', 'classification models', 'structure relationships', 'classification algorithm', 'graph classification', 'based classification', 'algorithms based', 'model sparsity']
11981864,precision,0.0,recall,0.0,['website traffic', 'traffic pattern', 'peak traffic', 'overall traffic', 'media content', 'web traffic', 'algorithmic schedules', 'content declines', 'new content', 'server logs']
1209092,precision,0.1,recall,0.25,['combined solution', 'data clustering', 'clustering solutions', 'combining multiple', 'probabilistic model', 'multiple clustering', 'aggregation data', 'combination approaches', 'model parameters', 'exploratory data']
1220729,precision,0.0,recall,0.0,['segmentation algorithms', 'different segmentation', 'sequence segmentation', 'input segmentations', 'non-overlapping segments', 'different partitions', 'partitions partitions', 'mobile-phone users', 'greedy heuristics', 'time partitions']
1225233,precision,0.1,recall,0.25,['visualization technique', 'easy-to-interpret visualization', 'model visualization', 'effective way', 'odds ratio', 'predictive feature', 'ratio scale', 'log odds', 'case studies', 'vector machines']
1239715,precision,0.1,recall,1.0,['decision rules', 'cost-sensitive decisions', 'donation data', 'decision making', 'learn decision', 'promotion data', 'application domain', 'total benefits', 'sequential decision', 'cost-sensitive learning']
1288009,precision,0.0,recall,0.0,['technical critiques', 'such systems', 'system concept', 'particular system', 'realistic systems', 'hypothetical system', 'mining systems', 'technical designs', 'prospective technical', 'technical assessment']
13035191,precision,0.0,recall,0.0,['news pages', 'news sites', 'news bodies', 'extract news', 'web news', 'template-independent wrapper', 'single news', 'news article', 'news websites', 'news titles']
13066434,precision,0.1,recall,0.5,['algorithmic framework', 'dimensional sphere', 'johnson-lindenstrauss lemma', 'unified algorithmic', 'geodesic distances', 'high-dimensional points', 'guaranteed convergence', 'multi-dimensional scaling', 'memory footprint', 'target spaces']
13083411,precision,0.1,recall,0.25,['clustering algorithm', 'clustered graph', 'deterministic algorithm', 'algorithm metis', 'graphs link', 'personalized graph', 'rwdisk returns', 'query node', 'query time', 'online algorithms']
1317160,precision,0.0,recall,0.0,['customer behavior', 'pricing e-content', 'customer valuations', 'transient customer', 'customer value', 'e-content markets', 'internet market', 'behavior parameters', 'maximum expectation', 'e-content provider']
13194551,precision,0.1,recall,0.25,['matrix decomposition', 'nonnegative matrix', 'cur decompositions', 'interpretable nonnegative', 'nonnegative cur', 'column-row decompositions', 'nonnegative cx', 'nonnegative matrices', 'based decompositions', 'factor matrix']
13222302,precision,0.0,recall,0.0,['ptd function', 'candidate sequence', 'transportation systems', 'recommendation system', 'taxi drivers', 'coaching drivers', 'mobile recommendation', 'energy-efficient transportation', 'monotone property', 'energy-efficient mobile']
1342241,precision,0.1,recall,0.25,['rule query', 'rules rule', 'query language', 'language rule-ql', 'query evaluation', 'rule mining', 'representative queries', 'efficient query', 'calculus rc', 'interesting rules']
13502551,precision,0.2,recall,0.4,['regularization framework', 'aol query', 'iterative framework', 'query suggestion', 'co-hits algorithm', 'query logs', 'bipartite graph', 'previous algorithms', 'direct relationship', 'entity sets']
1353138,precision,0.0,recall,0.0,['sampling algorithm', 'utility criteria', 'general class', 'sequential sampling']
1364456,precision,0.0,recall,0.0,['classification behavior', 'classification characteristics', 'effective classification', 'such strings', 'dna string', 'classification task', 'long strings', 'local behavior', 'different data', 'global behavior']
1364573,precision,0.1,recall,0.16666666666666666,['software systems', 'functional requirements', 'software requirements', 'interaction-pattern discovery', 'interaction-pattern mining', 'usage scenarios', 'subject system', 'requirements loss', 'system users', 'discovery algorithm']
1370349,precision,0.0,recall,0.0,['month period', 'period shows', 'customer patterns', 'current customers', 'wireless customers', 'customer behavior', 'calling patterns', 'customer information', 'wireless calls', 'transaction data']
1374932,precision,0.3,recall,1.0,['series data', 'series similarity', 'partial information', 'similarity measurements', 'time series', 'stock market', 'similarity models', 'raw data', 'series behaviors', 'whole information']
13755742,precision,0.0,recall,0.0,['networked data', 'community outliers', 'data likelihood', 'data sets', 'community information', 'modeling networked', 'dblp data', 'synthetic data', 'blog data', 'web data']
13755977,precision,0.2,recall,0.6666666666666666,['ranked objects', 'ranking results', 'ranking algorithm', 'graph-based ranking', 'quality ranking', 'iterative classification', 'ranking distribution', 'classification framework', 'ranking-based classification', 'current ranking']
13802275,precision,0.2,recall,0.6666666666666666,['friend network', 'new friend', 'vulnerable friend', 'user privacy', 'secure user', 'networking security', 'new security', 'social network', 'privacy indexes', 'security risk']
13808584,precision,0.1,recall,0.3333333333333333,['human movement', 'human mobility', 'social network', 'periodic movement', 'network structure', 'social constraints', 'mobility patterns', 'human motion', 'social relationships', 'location-based social']
13809567,precision,0.4,recall,0.3333333333333333,['cox feature', 'cox model', 'regression algorithm', 'prediction stroke', 'concordance index', 'cox proportional', 'traditional approaches', 'feature selection', 'selection algorithm', 'risk factors']
13928451,precision,0.2,recall,0.6666666666666666,['probabilistic database', 'probabilistic data', 'probabilistic guarantees', 'frequent patterns', 'data uncertainty', 'synthetic datasets', 'association rules', 'biological databases', 'guarantees data', 'effcient algorithms']
14051997,precision,0.2,recall,0.6666666666666666,['scalable approach', 'exhaustive-search approach', 'influence network', 'independent-cascade model', 'influence-propagation networks', 'sparsified models', 'little accuracy', 'influence-maximization problem', 'significant improvements', 'data analysis']
14058457,precision,0.1,recall,0.25,['link prediction', 'new links', 'link recommendation', 'networks link', 'future links', 'predict new', 'real-world link', 'high link', 'prediction features', 'prediction systems']
14076694,precision,0.0,recall,0.0,['probabilistic database', 'probabilistic pruning', 'candidate sequences', 'pattern mining', 'dp algorithm', 'candidate generate-and-test', 'cpu cost', 'sequential patterns', 'support computation', 'pattern lattice']
14125260,precision,0.0,recall,0.0,['dsgd implementation', 'stochastic gradient', 'stochastic approximation', 'matrix factorization', 'stochastic optimization', 'iterative stochastic', 'novel algorithm', 'stratum losses', 'loss function', 'scalability properties']
14344924,precision,0.0,recall,0.0,['real-time bid', 'bidding algorithm', 'bidding landscape', 'adjusts bids', 'impression level', 'ad impressions', 'real-time constraint', 'offline optimality', 'value-based bids', 'ads online']
1473866,precision,0.0,recall,0.0,['similarity measures', 'string similarity', 'text similarity', 'textual similarity', 'database field', 'learnable string', 'text distance', 'measures suitable', 'trainable measures', 'learnable text']
1522729,precision,0.0,recall,0.0,['lossless dataset', 'bayesian networks', 'dataset compression']
1523191,precision,0.1,recall,0.25,['image patterns', 'viewpoint patterns', 'image databases', 'image sets', 'various image', 'image repositories', 'useful image', 'such viewpoint', 'mining viewpoint', 'relative distance']
2341962,precision,0.0,recall,0.0,['new method', 'method scales', 'data points', 'grid points', 'sparse grid', 'other methods', 'grid combination', 'correctness rates', 'data mining', 'data sets']
2353166,precision,0.5,recall,0.25,['ic test', 'vlsi testing', 'test data', 'mining ic']
2916145,precision,0.0,recall,0.0,['density region', 'significant spatial', 'rectangular region', 'maximum density', 'dense regions', 'maximum score', 'spatial clusters', 'spatial disease', 'disease cluster', 'statistic dk']
3568707,precision,0.2,recall,0.6666666666666666,['high-dimensional data', 'redundant features', 'feature selection', 'irrelevant features', 'real-world data', 'filter model', 'data mining', 'pre-processing high-dimensional', 'successful data', 'empirical study']
3680878,precision,0.0,recall,0.0,['system measurements', 'intrusion-detection systems', 'system behavior', 'abnormal computer', 'intrusion-detection rates', 'computer usage', 'per-computer basis', 'cpu cycles', 'particular computer', 'high intrusion-detection']
3744882,precision,0.0,recall,0.0,['data mining', 'web data', 'mining process', 'clickstream data', 'recall quality', 'mining dynamic', 'quality levels', 'usage mining', 'scalable data', 'mining mass']
3748056,precision,0.0,recall,0.0,['private protocols', 'classification protocols', 'kernel perceptron', 'kernel adatron', 'new protocols', 'protocol participants', 'computation protocols', 'kernel computation', 'kernel value', 'polynomial kernel']
3769914,precision,0.0,recall,0.0,['user query', 'query pattern', 'sample query', 'data graph', 'author-publication graph', 'dblp graph', 'nq nodes', 'graph indexing', 'second feature', 'indexing methods']
3769919,precision,0.0,recall,0.0,['query nodes', 'dblp dataset', 'good accuracy', 'multi-source queries', 'connection subgraphs', 'intermediate nodes', 'fast approximation', 'timing results', 'good connection', 'original query']
3779321,precision,0.625,recall,0.8333333333333334,['minimum interestingness', 'frequent itemsets', 'bayesian networks', 'background knowledge', 'efficient algorithms', 'pruning frequent', 'practical usefulness', 'absolute difference']
3780602,precision,0.2,recall,0.5,['risk patterns', 'pattern discovery', 'discovery problem', 'pattern sets', 'mining risk', 'optimal risk', 'rule discovery', 'relative risk', 'medical data', 'world data']
3785570,precision,0.2,recall,0.5,['mining phenotypes', 'data mining', 'phenotype structure', 'adjustment method', 'previous methods', 'informative genes', 'mining results', 'mining microarray', 'data sets', 'microarray gene']
3788999,precision,0.0,recall,0.0,['document databases', 'text documents', 'non-hyperlinked document', 'influential documents', 'individual documents', 'document similarity', 'content-based methods', 'bibliometric methods', 'likelihood ratio', 'ratio test']
3792033,precision,0.1,recall,0.1,['rapid prototyping', 'mining tasks', 'prototyping tool', 'new methods', 'data mining', 'tasks kdd', 'prototyping phase', 'new tasks', 'user base', 'prototyping system']
3809174,precision,0.1,recall,0.2,['extraction algorithm', 'medical dataset', 'physician acceptance', 'linear classifiers', 'regulatory barrier', 'lung cancer', 'medical-decision support', 'medical images', 'linear support', 'optimization criteria']
3816158,precision,0.0,recall,0.0,['elefant toolbox', 'different regularizers', 'convex solver', 'different estimation', 'source code', 'estimation problems', 'different notions', 'different algorithms', 'risk functional', 'learning problems']
3852549,precision,0.1,recall,0.2,['comparable text', 'text corpora', 'text documents', 'comparable corpora', 'different languages', 'mining method', 'cross-lingual text', 'such text', 'mapping words', 'language pairs']
3858841,precision,0.0,recall,0.0,['mineral classes', 'specific minerals', 'other mineral', 'spectral intensity', 'distinctive spectral', 'mineral composition', 'spectral ranges', 'search technique', 'reflectance spectrometers', 'spectral intervals']
3859887,precision,0.2,recall,0.5,['frequent pattern', 'semantic pattern', 'pattern annotations', 'pattern mining', 'synonym patterns', 'similar patterns', 'informative context', 'semantic classes', 'semantic annotations', 'semantic relations']
3869373,precision,0.0,recall,0.0,['tested software', 'automated software', 'software outputs', 'software failures', 'test automation', 'test outputs', 'faulty versions', 'ifn algorithm', 'pre-planned tests', 'regression tests']
3906628,precision,0.1,recall,0.2,['clustering model', 'clusters correlation', 'clustering algorithm', 'quantitative models', 'same cluster', 'second step', 'system modelling', 'post-processing step', 'several algorithms', 'first step']
3908215,precision,0.1,recall,0.3333333333333333,['v-miner system', 'data segments', 'change patterns', 'target patterns', 'data mining', 'test data', 'filter data', 'parallel coordinates', 'other data', 'coordinate tools']
3918474,precision,0.0,recall,0.0,['cascade linear', 'cascade adaboost', 'cascade classification', 'linear programs', 'asymmetric cascade', 'linear discriminant', 'support vector', 'feature computational', 'classification approach', 'feature selection']
3920459,precision,0.2,recall,0.5,['dissimilarity matrices', 'dissimilarity data', 'clustering hierarchies', 'dissimilarity matrix', 'pairwise dissimilarity', 'pair-wise dissimilarity', 'clustering algorithms', 'previous clustering', 'clustering methods', 'new clustering']
3921987,precision,0.3,recall,0.5,['text classification', 'word features', 'key-substring-group features', 'classification applications', 'such features', 'classification tasks', 'suffix tree', 'machine learning', 'vector machine', 'various text']
3929140,precision,0.2,recall,0.6666666666666666,['distance functions', 'kernel trick', 'data instances', 'nonlinear relationships', 'effective distance', 'data mining', 'good distance', 'information retrieval', 'contextual information', 'projected space']
3950072,precision,0.0,recall,0.0,['mined patterns', 'iterative patterns', 'software traces', 'software specification', 'pattern miner', 'program trace', 'sequential pattern', 'temporal patterns', 'software behavioral', 'interesting software']
3951829,precision,0.1,recall,0.25,['series data', 'pearson correlation', 'data size', 'data stream', 'data sets', 'window correlations', 'data rates', 'such techniques', 'long-term correlation', 'recent correlations']
3961369,precision,0.2,recall,0.5,['recoding methods', 'utility-based anonymization', 'utility-based method', 'anonymized data', 'efficient anonymization', 'previous methods', 'effective anonymization', 'local recoding', 'global recoding', 'recoding privacy']
4002392,precision,0.0,recall,0.0,['sequential approach', 'tree algorithm', 'multiple tree', 'tracking problem', 'asteroid observation', 'observation data', 'time steps', 'use multiple', 'significant benefit', 'several time']
4016160,precision,0.1,recall,0.3333333333333333,['graphical modeling', 'causal modeling', 'lasso algorithm', 'related algorithms', 'performance indicators', 'relative performance', 'temporal data', 'temporal causal', 'graphical granger', 'granger methods']
4031511,precision,0.0,recall,0.0,['decision tree', 'tree learners', 'optimal trees', 'leaf constraints', 'same constraints', 'itemset lattices', 'such trees', 'heuristic decision', 'optimal decision', 'constraint-based decision']
