4983102,precision,0.0,recall,0.0,['focused crawler', 'web robots', 'robot activities', 'ethical robots', 'robots rules']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'semantic search', 'search problems', 'commercial web']
7461370,precision,0.0,recall,0.0,['web crawler', 'billion pages', 'html pages', 'web graph', 'single-server implementation']
10272014,precision,0.2,recall,0.16666666666666666,['forum pages', 'web forums', 'various forums', 'forum sites', 'post pages']
9331037,precision,0.0,recall,0.0,['hybrid phish', 'keywords-retrieval component', 'retrieval phishing', 'phish detection', 'identity discovery']
1225527,precision,0.0,recall,0.0,['xml data', 'tree structures', 'xml representation', 'xml search', 'xml document']
10950133,precision,0.0,recall,0.0,['client-side filters', 'xss filters', 'filters cross-site', 'filter design', 'new filter']
9934456,precision,0.0,recall,0.0,['xml documents', 'xml schema', 'xml type', 'various xml', 'standard document']
4590503,precision,0.0,recall,0.0,['web forms', 'form features', 'partitioningthe space', 'online databases', 'web data']
4484921,precision,0.0,recall,0.0,['tagging systems', 'collaborative tagging', 'particular tags', 'tagging history', 'tag co-occurrence']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'broken link', 'link problem', 'structured linked', 'such links']
9614136,precision,0.0,recall,0.0,['product image', 'image search', 'other images', 'rank images', 'google image']
583335,precision,0.4,recall,0.5,['document summarization', 'summarization model', 'fractal summarization', 'interactive summarization', 'automatic summarization']
7728513,precision,0.2,recall,0.25,['language models', 'background models', 'probabilistic models', 'social annotation', 'topical information']
680590,precision,0.0,recall,0.0,['email conversation', 'conversation summarization', 'summarizing email', 'fragment quotation', 'quotation graph']
11708130,precision,0.0,recall,0.0,['folksonomy algorithm', 'different folksonomy', 'evaluating folksonomies', 'state-of-the-art folksonomy', 'so-called folksonomies']
3894952,precision,0.0,recall,0.0,['spam double-funnel', 'spam pages', 'redirection spam', 'spam doorway', 'spam links']
11394824,precision,0.0,recall,0.0,['email features', 'advanced email', 'email communication', 'email response', 'email social']
21587,precision,0.0,recall,0.0,['rdf graph', 'readable rdf\\/xml', 'rdf\\/xml document', 'unparsing rdf\\/xml', 'grammar rule']
690695,precision,0.0,recall,0.0,['search repository', 'web pages', 'engine repository', 'search engines', 'engine quality']
10389546,precision,0.0,recall,0.0,['web browsers', 'web applications', 'web server', 'server-only web', 'client-side database']
589031,precision,0.0,recall,0.0,['mapping language', 'mapping descriptions', 'such mapping', 'r2o mapping', 'odemapster processor']
1495443,precision,0.0,recall,0.0,['xml schema', 'electronic negotiations', 'communication design']
10582584,precision,0.0,recall,0.0,['disputed claims', 'dispute finder', 'known disputed', 'claim database', 'web sites']
3611227,precision,0.2,recall,0.3333333333333333,['similarity indexes', 'similarity search', 'disk-based similarity', 'indexing high-dimensional', 'similarity-search queries']
677475,precision,0.4,recall,0.3333333333333333,['matching approaches', 'documents approach', 'rdf graph', 'ontology matching', 'linguistic matching']
10178588,precision,0.0,recall,0.0,['domain examples', 'domain transfer', 'space domain', 'related domains', 'different domain']
704848,precision,0.0,recall,0.0,['school children', 'interactive school', 'school materials', 'school kids', 'school environments']
334718,precision,0.2,recall,0.16666666666666666,['soft pattern', 'matching patterns', 'pattern generation', 'text patterns', 'definition sentence']
10460577,precision,0.2,recall,0.14285714285714285,['tourist photos', 'geo-tagged photos', 'temporal information', 'tourist sites', 'related information']
10023569,precision,0.2,recall,0.5,['performance objectives', 'multi-service application', 'web applications', 'dynamic resource', 'applications dynamic']
13059029,precision,0.2,recall,0.16666666666666666,['topic evolution', 'discovered topics', 'acm corpus', 'evolution graphs', 'evolutionary change']
696215,precision,0.0,recall,0.0,['multimedia web', 'multimedia objects', 'multimedia pagerank', 'web objects', 'other multimedia']
825446,precision,0.2,recall,0.1111111111111111,['smooth continuum', 'web applications', 'semantic web', 'information grid', 'prototype implementation']
3766621,precision,0.2,recall,0.2,['query similarity', 'semantic similarity', 'similarity model', 'query semantic', 'explicit similarity']
13064160,precision,0.2,recall,0.2,['modeling power', 'state-of-the-art word', 'word synchronous', 'word breaking', 'title model']
13061804,precision,0.2,recall,0.25,['transformation model', 'generative model', 'n-gram transformation', 'channel transformation', 'input queries']
310161,precision,0.4,recall,0.6666666666666666,['web service', 'services composition', 'new services', 'service creation', 'prototype service']
10844303,precision,0.2,recall,0.5,['user query', 'search query', 'clustering query', 'query refinements', 'engine queries']
9940239,precision,0.0,recall,0.0,['learning algorithm', 'new algorithm', 'bandit algorithm', 'article recommendation', 'bandit problem']
3598588,precision,0.0,recall,0.0,['internet search', 'evaluation purposes', 'search engine', 'such purposes', 'engine developments']
4644622,precision,0.2,recall,0.07142857142857142,['technology usage', 'internet adoption', 'usage patterns', 'communication technologies', 'phone usage']
62825,precision,0.0,recall,0.0,['pages change', 'web pages', 'scheduling phase', 'allocation phase', 'resource allocation']
54303,precision,0.2,recall,0.25,['activity models', 'human activity', 'activity recognition', 'day-to-day activity', 'labeled activities']
9629719,precision,0.0,recall,0.0,['matching queries', 'search results', 'rare queries', 'query representation', 'popular queries']
4530378,precision,0.2,recall,0.3333333333333333,['map interface', 'web content', 'location-specific web', 'web search', 'hyperlink architecture']
494956,precision,0.0,recall,0.0,['news articles', 'ranks news', 'news sources', 'academic news', 'indexing news']
13064730,precision,0.0,recall,0.0,['synchronizability choreography', 'synchronizable services', 'services interact', 'choreography conformance', 'synchronizability problem']
10464296,precision,0.0,recall,0.0,['wiki wikis', 'wiki system', 'wiki architecture', 'centralized wiki', 'wiki software']
280273,precision,0,recall,0.0,[]
1168781,precision,0.4,recall,0.2857142857142857,['mobile applications', 'mobile software', 'software platforms', 'mobile phone', 'mobile computing']
3884003,precision,0.4,recall,0.4,['aggregation queries', 'data aggregator', 'continuous aggregation', 'aggregation function', 'continuous queries']
10524156,precision,0.6,recall,0.6,['api network', 'sample network', 'data api', 'mashup navigation', 'popular apis']
11034828,precision,0.2,recall,0.25,['tag recurrence', 'tag suggestion', 'social tagging', 'recurrence dynamics', 'suggestion techniques']
9900214,precision,0.0,recall,0.0,['personalized search', 'web search', 'exploration searches', 'search system', 'models personalized']
10795381,precision,0.0,recall,0.0,['faceted interfaces', 'facet hierarchies', 'facet generation', 'query-dependent faceted', 'individual facet']
1194809,precision,0.2,recall,0.16666666666666666,['user study', 'user evaluation', 'specific user', 'navigation activities', 'back navigation']
611826,precision,0.0,recall,0.0,['fragment caching', 'such content', 'edge caching\\/offloading', 'client-side proxies', 'resources such']
13778833,precision,0.0,recall,0.0,['crawl accuracy', 'crawl scalability', 'classification accuracy', 'several metrics', 'web use']
10599039,precision,0.0,recall,0.0,['rewards users', 'proof-of-concept application', 'other users', 'privacy management', 'privacy settings']
4499757,precision,0.0,recall,0.0,['learning methods', 'machine learning', 'web elements', 'new method', 'web page']
506497,precision,0.2,recall,0.14285714285714285,['social network', 'generative models', 'probabilistic modeling', 'network analysis', 'bayesian models']
3606160,precision,0.0,recall,0.0,['data sources', 'web data', 'data aggregators', 'dynamic data', 'data items']
11227602,precision,0.0,recall,0.0,['relationship strengths', 'modeling relationship', 'heterogeneous relationship', 'relationship information', 'user similarity']
399111,precision,0.2,recall,0.09090909090909091,['social networks', 'potential reviewers', 'web applications', 'co-authorship network', 'interest detection']
4411833,precision,0.2,recall,0.1111111111111111,['web pages', 'content-full page', 'same page', 'clustering approach', 'content extraction']
13505677,precision,0.2,recall,0.2,['image retrieval', 'feature learning', 'reinforcement learning', 'content-based similarities', 'image-rich information']
9324907,precision,0.0,recall,0.0,['results quicklinks', 'search engines', 'user browsing', 'quicklink selection', 'real-world search']
300908,precision,0.6666666666666666,recall,0.2,['scalable vector', 'constraint extension', 'vector graphics']
13530223,precision,0.0,recall,0.0,['blog posts', 'influential web', 'web social', 'further evaluation', 'web logs']
4620314,precision,0.2,recall,0.25,['web images', 'image classification', 'automatic image', 'image categories', 'image features']
9919962,precision,0.0,recall,0.0,['social networks', 'signed links', 'online social', 'negative links', 'social computing']
3781026,precision,0.0,recall,0.0,['search queries', 'web search', 'such queries', 'continuous search', 'quality threshold']
70733,precision,0.0,recall,0.0,['map adaptation', 'mobile systems']
5208196,precision,0.0,recall,0.0,['search results', 'user profiles', 'higher-level user', 'search quality', 'rich user']
1021018,precision,0.0,recall,0.0,['users search', 'search interactions', 'web users', 'interaction behavior', 'search behaviors']
13061707,precision,0.0,recall,0.0,['information credibility', 'twitter postings', 'microblog postings', 'false rumors', 'microblogging service']
4339859,precision,0.0,recall,0.0,['overlay network', 'p2p overlay', 'autonomous agents', 'cf approach', 'cooperative agents']
4606619,precision,0.0,recall,0.0,['ranking techniques', 'learning-based ranking', 'ranking methods', 'basic ranking', 'ranking schemes']
