4983102,precision,0.2,recall,0.25,['web robots', 'ethical robots', 'robot activities', 'robots rules', 'robots exclusion']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'semantic search', 'search problems', 'search engines']
7461370,precision,0.0,recall,0.0,['web crawler', 'web graph', 'billion pages', 'html pages', 'recent experiment']
10272014,precision,0.2,recall,0.16666666666666666,['forum pages', 'post pages', 'object pages', 'web forums', 'individual page']
9331037,precision,0.0,recall,0.0,['search engines', 'keywords-retrieval component', 'identity-based component', 'retrieval phishing', 'phish detection']
1225527,precision,0.0,recall,0.0,['xml data', 'xml representation', 'xml search', 'xml document', 'xml indexing']
10950133,precision,0.0,recall,0.0,['security vulnerability', 'client-side filters', 'xss filters', 'new filter', 'filter design']
9934456,precision,0.0,recall,0.0,['xml schema', 'schema designers', 'xml documents', 'xml type', 'various xml']
4590503,precision,0.0,recall,0.0,['web forms', 'web data', 'many applications', 'form features', 'real web']
4484921,precision,0.0,recall,0.0,['tagging systems', 'collaborative tagging', 'particular tags', 'tagging history', 'unsupervised tagging']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'data consumers', 'broken link', 'data idea', 'link problem']
9614136,precision,0.0,recall,0.0,['product image', 'image search', 'other images', 'rank images', 'google image']
583335,precision,0.2,recall,0.25,['web wireless', 'document summarization', 'information space', 'wireless access', 'large documents']
7728513,precision,0.2,recall,0.25,['language models', 'topical information', 'background models', 'probabilistic models', 'social annotation']
680590,precision,0.0,recall,0.0,['fragment quotation', 'quotation graph', 'summarizing email', 'email conversation', 'second novelty']
11708130,precision,0.0,recall,0.0,['folksonomy algorithm', 'evaluating folksonomies', 'different folksonomy', 'search algorithm', 'state-of-the-art folksonomy']
3894952,precision,0.0,recall,0.0,['spam double-funnel', 'spam pages', 'redirection spam', 'spam links', 'spam doorway']
11394824,precision,0.0,recall,0.0,['friends-of-friends relationships', 'email features', 'social-networking type', 'advanced email', 'large number']
21587,precision,0.0,recall,0.0,['rdf graph', 'readable rdf\\/xml', 'rdf\\/xml document', 'unparsing rdf\\/xml', 'design pattern']
690695,precision,0.0,recall,0.0,['search repository', 'engine repository', 'web pages', 'search engines', 'schedule web']
10389546,precision,0.0,recall,0.0,['database caching', 'caching toolkit', 'template caching', 'client-side database', 'caching approach']
589031,precision,0.0,recall,0.0,['mapping language', 'mapping descriptions', 'odemapster processor', 'such mapping', 'r2o mapping']
1495443,precision,0.0,recall,0.0,['xml schema', 'electronic negotiations', 'communication design']
10582584,precision,0.0,recall,0.0,['disputed claims', 'dispute finder', 'known disputed', 'claim database', 'web sites']
3611227,precision,0.2,recall,0.3333333333333333,['similarity indexes', 'indexing high-dimensional', 'self-tuning indexes', 'similarity search', 'indexing scheme']
677475,precision,0.4,recall,0.3333333333333333,['matching approaches', 'documents approach', 'ontology matching', 'similarity-based approaches', 'linguistic matching']
10178588,precision,0.0,recall,0.0,['many applications', 'domain examples', 'large feature', 'space domain', 'domain transfer']
704848,precision,0.0,recall,0.0,['web infrastructure', 'ebag infrastructure', 'generic infrastructure', 'nomadic learning', 'field tests']
334718,precision,0.0,recall,0.0,['such terms', 'such web', 'generating definitions', 'state-of-art definition', 'definition sentence']
10460577,precision,0.0,recall,0.0,['temporal information', 'related information', 'mining information', 'visit duration', 'duration times']
10023569,precision,0.2,recall,0.5,['multi-service application', 'web applications', 'front-end service', 'applications dynamic', 'multiple services']
13059029,precision,0.2,recall,0.16666666666666666,['topic evolution', 'discovered topics', 'evolution graphs', 'acm corpus', 'evolutionary change']
696215,precision,0.0,recall,0.0,['multimedia web', 'multimedia objects', 'multimedia pagerank', 'web objects', 'other multimedia']
825446,precision,0.2,recall,0.1111111111111111,['smooth continuum', 'rich access', 'web applications', 'semantic web', 'grid resources']
3766621,precision,0.2,recall,0.2,['query similarity', 'search queries', 'semantic similarity', 'query semantic', 'data logged']
13064160,precision,0.4,recall,0.4,['state-of-the-art word', 'word synchronous', 'word breaking', 'url word', 'web scale']
