4983102,precision,0.2,recall,0.25,['robot activities', 'web robots', 'focused crawler', 'ethical robots', 'robots exclusion']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'commercial web', 'semantic search', 'search application']
7461370,precision,0.0,recall,0.0,['web graph', 'web crawler', 'url uniqueness', 'per-host rate-limiting', 'recent experiment']
10272014,precision,0.2,recall,0.16666666666666666,['page layout', 'forum pages', 'post pages', 'web forums', 'layout designs']
9331037,precision,0.0,recall,0.0,['search engines', 'keywords-retrieval component', 'identity-based component', 'positive rate', 'phish detection']
1225527,precision,0.0,recall,0.0,['xml data', 'tree structures', 'xml representation', 'xml search', 'xml document']
10950133,precision,0.0,recall,0.0,['client-side filters', 'new filter', 'filter design', 'security vulnerability', 'xss filters']
9934456,precision,0.0,recall,0.0,['xml schema', 'xml documents', 'various xml', 'xml type', 'schema designers']
4590503,precision,0.0,recall,0.0,['web forms', 'form features', 'web data', 'real web', 'partitioningthe space']
4484921,precision,0.0,recall,0.0,['collaborative tagging', 'tagging systems', 'particular tags', 'many tags', 'tagging history']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'broken link', 'link problem', 'data consumers', 'data idea']
9614136,precision,0.2,recall,0.25,['image-ranking problem', 'visual signals', 'visual similarity', 'image search', 'visual link']
583335,precision,0.2,recall,0.25,['web wireless', 'document summarization', 'wireless access', 'large documents', 'information space']
7728513,precision,0.0,recall,0.0,['language models', 'topical information', 'background models', 'probabilistic models', 'generative model']
680590,precision,0.0,recall,0.0,['conversation summarization', 'summarizing email', 'email conversation', 'second novelty', 'clue words']
11708130,precision,0.0,recall,0.0,['folksonomy algorithm', 'tagging system', 'different folksonomy', 'evaluating folksonomies', 'social tagging']
3894952,precision,0.0,recall,0.0,['spam double-funnel', 'spam pages', 'spam links', 'redirection spam', 'spam doorway']
11394824,precision,0.0,recall,0.0,['social graph', 'email social', 'significant insights', 'email features', 'advanced email']
21587,precision,0.0,recall,0.0,['grammar rule', 'rdf graph', 'readable rdf\\/xml', 'design pattern', 'rdf\\/xml document']
690695,precision,0.0,recall,0.0,['search repository', 'engine repository', 'web pages', 'local repository', 'schedule web']
