4983102,precision,0.2,recall,0.25,['web robots', 'robots rules', 'robot activities', 'ethical robots', 'robots exclusion']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'semantic search', 'search problems', 'commercial web']
7461370,precision,0.0,recall,0.0,['web crawler', 'web graph', 'billion pages', 'download rate', 'html pages']
10272014,precision,0.2,recall,0.16666666666666666,['forum pages', 'web forums', 'various forums', 'forum sites', 'post pages']
9331037,precision,0.0,recall,0.0,['hybrid phish', 'retrieval phishing', 'detects phishing', 'phishing patterns', 'new phishing']
1225527,precision,0.0,recall,0.0,['xml data', 'xml representation', 'xml search', 'xml document', 'xml indexing']
10950133,precision,0.0,recall,0.0,['client-side filters', 'filter design', 'xss filters', 'filters cross-site', 'new filter']
9934456,precision,0.0,recall,0.0,['xml type', 'xml documents', 'xml schema', 'type definition', 'definition languages']
4590503,precision,0.0,recall,0.0,['web forms', 'form features', 'partitioningthe space', 'classifying online', 'web data']
4484921,precision,0.0,recall,0.0,['tagging systems', 'collaborative tagging', 'particular tags', 'tagging history', 'tag co-occurrence']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'broken link', 'link problem', 'such links', 'structured linked']
9614136,precision,0.0,recall,0.0,['product image', 'image search', 'other images', 'google image', 'rank images']
583335,precision,0.6,recall,0.75,['document summarization', 'handheld devices', 'fractal summarization', 'mobile devices', 'summarization model']
7728513,precision,0.2,recall,0.25,['language models', 'probabilistic models', 'background models', 'social annotation', 'topical information']
680590,precision,0.0,recall,0.0,['email conversations', 'conversation summarization', 'summarizing email', 'clue words', 'quotation graph']
11708130,precision,0.0,recall,0.0,['folksonomy algorithms', 'evaluating folksonomies', 'different folksonomy', 'state-of-the-art folksonomy', 'so-called folksonomies']
3894952,precision,0.0,recall,0.0,['spam double-funnel', 'spam pages', 'redirection spam', 'spam doorway', 'spam links']
11394824,precision,0.0,recall,0.0,['email features', 'advanced email', 'email response', 'email social', 'email communication']
21587,precision,0.0,recall,0.0,['rdf graph', 'readable rdf\\/xml', 'design pattern', 'rdf\\/xml document', 'unparsing rdf\\/xml']
690695,precision,0.0,recall,0.0,['search repository', 'web pages', 'engine repository', 'scheduling web', 'user-centric web']
10389546,precision,0.0,recall,0.0,['client-side database', 'sync kit', 'client-side template', 'caching toolkit', 'database caching']
589031,precision,0.0,recall,0.0,['mapping language', 'mapping descriptions', 'such mapping', 'r2o mapping', 'odemapster processor']
1495443,precision,0.0,recall,0.0,['xml schema', 'electronic negotiations', 'communication design']
10582584,precision,0.0,recall,0.0,['disputed claims', 'dispute finder', 'claim database', 'known disputed', 'web sites']
3611227,precision,0.2,recall,0.3333333333333333,['similarity indexes', 'self-tuning indexes', 'indexing high-dimensional', 'lsh forest', 'main-memory-based indexes']
677475,precision,0.0,recall,0.0,['documents approach', 'matching approaches', 'document similarity', 'similarity-based approaches', 'cost-effective approach']
10178588,precision,0.0,recall,0.0,['domain examples', 'domain transfer', 'space domain', 'related domains', 'different domain']
704848,precision,0.0,recall,0.0,['web infrastructure', 'ebag infrastructure', 'generic infrastructure', 'nomadic learning', 'ubiquitous web']
334718,precision,0.4,recall,0.3333333333333333,['soft patterns', 'matching patterns', 'pattern generation', 'text patterns', 'definition generation']
10460577,precision,0.2,recall,0.14285714285714285,['user-supplied metadata', 'tourist photos', 'geo-tagged photos', 'tourist sites', 'temporal information']
10023569,precision,0.2,recall,0.5,['multi-service application', 'web application', 'performance objectives', 'applications dynamic', 'monolithic applications']
13059029,precision,0.2,recall,0.16666666666666666,['topic evolution', 'discovered topics', 'acm corpus', 'evolution graphs', 'document network']
696215,precision,0.0,recall,0.0,['multimedia web', 'multimedia objects', 'web objects', 'multimedia pagerank', 'other multimedia']
825446,precision,0.2,recall,0.1111111111111111,['web application', 'semantic web', 'smooth continuum', 'information grid', 'prototype implementation']
3766621,precision,0.2,recall,0.2,['query similarity', 'semantic similarity', 'query semantic', 'search queries', 'time-dependent query']
13064160,precision,0.4,recall,0.4,['state-of-the-art word', 'word synchronous', 'word breaking', 'url word', 'web scale']
13061804,precision,0.2,recall,0.25,['search space', 'search algorithm', 'search engines', 'transformation model', 'query completions']
310161,precision,0.4,recall,0.6666666666666666,['web services', 'services composition', 'new services', 'prototype service', 'service instances']
10844303,precision,0.2,recall,0.5,['query refinements', 'user query', 'clusters refinements', 'clustering query', 'search query']
9940239,precision,0.2,recall,0.14285714285714285,['bandit algorithm', 'learning algorithm', 'new algorithm', 'bandit problem', 'contextual bandit']
