4983102,precision,0.2,recall,0.25,['web robots', 'robot activities', 'ethical robots', 'robots rules', 'robots exclusion']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'semantic search', 'search problems', 'search engines']
7461370,precision,0.0,recall,0.0,['web crawler', 'web graph', 'billion pages', 'html pages', 'single-server implementation']
10272014,precision,0.2,recall,0.16666666666666666,['forum pages', 'web forums', 'post pages', 'various web', 'various forums']
9331037,precision,0.0,recall,0.0,['search engines', 'keywords-retrieval component', 'identity-based component', 'retrieval phishing', 'hybrid phish']
1225527,precision,0.0,recall,0.0,['xml data', 'xml representation', 'xml search', 'xml document', 'xml indexing']
10950133,precision,0.0,recall,0.0,['google chrome', 'client-side filters', 'filter design', 'xss filters', 'filters cross-site']
9934456,precision,0.0,recall,0.0,['xml documents', 'quality level', 'xml type', 'xml schema', 'high quality']
4590503,precision,0.0,recall,0.0,['web forms', 'form features', 'web data', 'partitioningthe space', 'online databases']
4484921,precision,0.0,recall,0.0,['tagging systems', 'collaborative tagging', 'particular tags', 'tagging history', 'tag co-occurrence']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'data consumers', 'broken link', 'data idea', 'link problem']
9614136,precision,0.0,recall,0.0,['product image', 'image search', 'other images', 'rank images', 'google image']
583335,precision,0.4,recall,0.5,['document summarization', 'summarization model', 'fractal summarization', 'interactive summarization', 'automatic summarization']
7728513,precision,0.2,recall,0.25,['information retrieval', 'language models', 'topical information', 'probabilistic models', 'background models']
680590,precision,0.0,recall,0.0,['conversation summarization', 'summarizing email', 'email conversation', 'clue words', 'second novelty']
11708130,precision,0.0,recall,0.0,['folksonomy algorithm', 'different folksonomy', 'evaluating folksonomies', 'state-of-the-art folksonomy', 'so-called folksonomies']
3894952,precision,0.0,recall,0.0,['spam double-funnel', 'double-funnel model', 'spam pages', 'search engines', 'redirection spam']
11394824,precision,0.0,recall,0.0,['email features', 'advanced email', 'email social', 'email communication', 'email response']
21587,precision,0.0,recall,0.0,['rdf graph', 'readable rdf\\/xml', 'rdf\\/xml document', 'unparsing rdf\\/xml', 'grammar rule']
690695,precision,0.0,recall,0.0,['search repository', 'engine repository', 'web pages', 'schedule web', 'user-centric web']
10389546,precision,0.0,recall,0.0,['database caching', 'caching toolkit', 'template caching', 'caching approach', 'client-side database']
589031,precision,0.0,recall,0.0,['mapping language', 'mapping descriptions', 'such mapping', 'r2o mapping', 'odemapster processor']
1495443,precision,0.0,recall,0.0,['xml schema', 'electronic negotiations', 'communication design']
10582584,precision,0.0,recall,0.0,['disputed claims', 'dispute finder', 'known disputed', 'web sites', 'claim database']
3611227,precision,0.2,recall,0.3333333333333333,['similarity indexes', 'indexing high-dimensional', 'main-memory-based indexes', 'self-tuning indexes', 'indexing scheme']
677475,precision,0.2,recall,0.16666666666666666,['matching approaches', 'documents approach', 'document similarity', 'ontology matching', 'similarity-based approaches']
10178588,precision,0.0,recall,0.0,['domain examples', 'domain transfer', 'space domain', 'out-domain examples', 'related domains']
704848,precision,0.0,recall,0.0,['web infrastructure', 'ebag infrastructure', 'generic infrastructure', 'nomadic learning', 'field tests']
334718,precision,0.2,recall,0.16666666666666666,['soft pattern', 'pattern generation', 'generating definitions', 'matching patterns', 'definition sentence']
10460577,precision,0.0,recall,0.0,['visit duration', 'temporal information', 'photo sharing', 'sharing platforms', 'user-supplied metadata']
10023569,precision,0.2,recall,0.5,['multi-service application', 'web applications', 'multi-service web', 'applications dynamic', 'monolithic applications']
13059029,precision,0.2,recall,0.16666666666666666,['topic evolution', 'discovered topics', 'evolution graphs', 'evolutionary change', 'acm corpus']
696215,precision,0.0,recall,0.0,['multimedia web', 'multimedia objects', 'multimedia pagerank', 'web objects', 'other multimedia']
825446,precision,0.2,recall,0.1111111111111111,['smooth continuum', 'web applications', 'semantic web', 'rich access', 'prototype implementation']
3766621,precision,0.2,recall,0.2,['query similarity', 'search queries', 'time-dependent query', 'query semantic', 'semantic similarity']
13064160,precision,0.2,recall,0.2,['state-of-the-art word', 'word synchronous', 'word breaking', 'modeling power', 'url word']
13061804,precision,0.2,recall,0.25,['transformation model', 'search algorithm', 'generative model', 'search space', 'search engines']
310161,precision,0.4,recall,0.6666666666666666,['services composition', 'web service', 'new services', 'prototype service', 'service capabilities']
10844303,precision,0.0,recall,0.0,['user query', 'search query', 'clustering query', 'engine queries', 'user search']
9940239,precision,0.0,recall,0.0,['new algorithm', 'learning algorithm', 'bandit algorithm', 'article recommendation', 'recommendation personalized']
3598588,precision,0.0,recall,0.0,['internet search', 'evaluation purposes', 'search engine', 'such purposes', 'engine developments']
4644622,precision,0.0,recall,0.0,['internet adoption', 'public access', 'technology usage', 'technology adoption', 'access sites']
62825,precision,0.0,recall,0.0,['allocation phase', 'resource allocation', 'scheduling phase', 'pages change', 'important phases']
54303,precision,0.2,recall,0.25,['activity models', 'human activity', 'day-to-day activity', 'activity recognition', 'labeled activities']
9629719,precision,0.0,recall,0.0,['matching queries', 'rare queries', 'query representation', 'popular queries', 'query time']
4530378,precision,0.2,recall,0.3333333333333333,['web content', 'hyperlink architecture', 'location-specific web', 'web search', 'client-server architecture']
494956,precision,0.0,recall,0.0,['news articles', 'ranks news', 'news sources', 'academic news', 'news search']
