4983102,precision,0.0,recall,0.0,['web robots', 'focused crawler', 'robot activities', 'ethical robots', 'robots rules']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'semantic search', 'search problems', 'search application']
7461370,precision,0.0,recall,0.0,['web crawler', 'billion pages', 'download rate', 'web graph', 'average download']
10272014,precision,0.2,recall,0.16666666666666666,['web forums', 'forum pages', 'various forums', 'forum sites', 'various web']
9331037,precision,0.0,recall,0.0,['keywords-retrieval component', 'identity discovery', 'identity-based component', 'retrieval phishing', 'phish detection']
1225527,precision,0.0,recall,0.0,['xml data', 'xml representation', 'xml document', 'xml search', 'xml indexing']
10950133,precision,0.0,recall,0.0,['client-side filters', 'filters cross-site', 'xss filters', 'filter design', 'new filter']
9934456,precision,0.0,recall,0.0,['xml schema', 'xml documents', 'xml type', 'various xml', 'schema designers']
4590503,precision,0.0,recall,0.0,['web forms', 'form features', 'partitioningthe space', 'online databases', 'classifying online']
4484921,precision,0.0,recall,0.0,['tagging systems', 'collaborative tagging', 'particular tags', 'tagging history', 'tag co-occurrence']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'data consumers', 'broken link', 'data idea', 'whole web']
9614136,precision,0.0,recall,0.0,['product image', 'image search', 'other images', 'rank images', 'google image']
583335,precision,0.6,recall,0.75,['document summarization', 'handheld devices', 'fractal summarization', 'mobile devices', 'summarization model']
7728513,precision,0.2,recall,0.25,['language models', 'topical information', 'background models', 'probabilistic models', 'social annotation']
680590,precision,0.0,recall,0.0,['email conversation', 'conversation summarization', 'summarizing email', 'fragment quotation', 'quotation graph']
11708130,precision,0.0,recall,0.0,['folksonomy algorithm', 'different folksonomy', 'evaluating folksonomies', 'state-of-the-art folksonomy', 'so-called folksonomies']
3894952,precision,0.0,recall,0.0,['spam pages', 'spam double-funnel', 'redirection spam', 'spam doorway', 'spam links']
11394824,precision,0.0,recall,0.0,['email features', 'advanced email', 'email social', 'email communication', 'email response']
21587,precision,0.0,recall,0.0,['rdf graph', 'readable rdf\\/xml', 'rdf\\/xml document', 'unparsing rdf\\/xml', 'grammar rule']
690695,precision,0.0,recall,0.0,['web pages', 'search repository', 'engine repository', 'search engines', 'schedule web']
10389546,precision,0.0,recall,0.0,['database storage', 'data storage', 'client-side database', 'web browsers', 'database caching']
589031,precision,0.0,recall,0.0,['mapping language', 'mapping descriptions', 'such mapping', 'r2o mapping', 'odemapster processor']
1495443,precision,0.0,recall,0.0,['xml schema', 'electronic negotiations', 'communication design']
10582584,precision,0.0,recall,0.0,['disputed claims', 'dispute finder', 'known disputed', 'claim database', 'web sites']
3611227,precision,0.2,recall,0.3333333333333333,['lsh forest', 'similarity indexes', 'self-tuning indexes', 'indexing scheme', 'indexing high-dimensional']
677475,precision,0.2,recall,0.16666666666666666,['matching approaches', 'documents approach', 'ontology matching', 'document similarity', 'virtual documents']
10178588,precision,0.0,recall,0.0,['domain examples', 'domain transfer', 'space domain', 'related domains', 'different domain']
704848,precision,0.0,recall,0.0,['ebag infrastructure', 'web infrastructure', 'school children', 'school materials', 'interactive school']
334718,precision,0.2,recall,0.16666666666666666,['soft pattern', 'matching patterns', 'pattern generation', 'text patterns', 'definition sentence']
10460577,precision,0.2,recall,0.14285714285714285,['tourist photos', 'geo-tagged photos', 'photo sharing', 'tourist sites', 'temporal information']
10023569,precision,0.2,recall,0.5,['multi-service application', 'web applications', 'front-end service', 'multiple services', 'other services']
13059029,precision,0.2,recall,0.16666666666666666,['topic evolution', 'discovered topics', 'evolution graphs', 'acm corpus', 'evolutionary change']
696215,precision,0.0,recall,0.0,['multimedia web', 'multimedia pagerank', 'multimedia objects', 'web objects', 'other multimedia']
825446,precision,0.2,recall,0.1111111111111111,['web applications', 'semantic web', 'smooth continuum', 'information grid', 'prototype implementation']
3766621,precision,0.2,recall,0.2,['query similarity', 'search queries', 'time-dependent query', 'query semantic', 'semantic similarity']
13064160,precision,0.2,recall,0.2,['state-of-the-art word', 'word synchronous', 'word breaking', 'url word', 'modeling power']
13061804,precision,0.4,recall,0.5,['transformation model', 'generative model', 'search algorithm', 'search space', 'query completion']
310161,precision,0.4,recall,0.6666666666666666,['web service', 'services composition', 'new services', 'service instances', 'prototype service']
10844303,precision,0.2,recall,0.5,['user query', 'clustering query', 'search query', 'query refinements', 'user search']
9940239,precision,0.2,recall,0.14285714285714285,['bandit algorithm', 'new algorithm', 'learning algorithm', 'article recommendation', 'contextual bandit']
3598588,precision,0.0,recall,0.0,['internet search', 'evaluation purposes', 'search engine', 'such purposes', 'engine developments']
4644622,precision,0.2,recall,0.07142857142857142,['social networking', 'networking software', 'technology usage', 'usage patterns', 'communication technologies']
62825,precision,0.0,recall,0.0,['pages change', 'scheduling phase', 'allocation phase', 'dynamic changes', 'web pages']
54303,precision,0.2,recall,0.25,['activity models', 'human activity', 'day-to-day activity', 'activity recognition', 'labeled activities']
9629719,precision,0.0,recall,0.0,['matching queries', 'query representation', 'popular queries', 'rare queries', 'query time']
4530378,precision,0.2,recall,0.3333333333333333,['web search', 'web content', 'location-specific web', 'hyperlink architecture', 'search systems']
494956,precision,0.0,recall,0.0,['news articles', 'ranks news', 'news sources', 'academic news', 'news story']
13064730,precision,0.0,recall,0.0,['synchronizability choreography', 'synchronizable services', 'choreography conformance', 'services interact', 'choreography analysis']
10464296,precision,0.0,recall,0.0,['wiki wikis', 'wiki system', 'make wiki', 'wiki architecture', 'current wiki']
280273,precision,0,recall,0.0,[]
1168781,precision,0.4,recall,0.2857142857142857,['mobile applications', 'mobile phone', 'mobile software', 'mobile computing', 'computing applications']
3884003,precision,0.4,recall,0.4,['aggregation queries', 'data aggregator', 'aggregation function', 'continuous aggregation', 'continuous queries']
10524156,precision,0.4,recall,0.4,['mashup navigation', 'semantic-based mashup', 'interesting mashups', 'build mashups', 'api network']
11034828,precision,0.2,recall,0.25,['tag recurrence', 'tag suggestion', 'social tagging', 'recurrence dynamics', 'suggestion techniques']
9900214,precision,0.0,recall,0.0,['personalized search', 'web search', 'exploration searches', 'search system', 'exploratory searches']
